CUSTID,DATE_Min,DATE_Max,小計_Sum,Record_Count,Recency Score,Frequency Score,Monetary Score,RFM Score,期間,大分類_アクセサリ_小計_Sum,大分類_インナーウエア_小計_Sum,大分類_バッグ_小計_Sum,大分類_化粧品_小計_Sum,大分類_婦人服_小計_Sum,大分類_靴_小計_Sum,大分類_食品_小計_Sum,中分類_アクセサリ02,中分類_アクセサリ03,中分類_アクセサリ04,中分類_アクセサリ05,中分類_インナーウエア01,中分類_インナーウエア02,中分類_インナーウエア03,中分類_インナーウエア04,中分類_インナーウエア05,中分類_インナーウエア06,中分類_インナーウエア07,中分類_インナーウエア08,中分類_インナーウエア09,中分類_バッグ,中分類_バッグ01,中分類_バッグ02,中分類_バッグ03,中分類_バッグ04,中分類_バッグ05,中分類_バッグ06,中分類_バッグ07,中分類_バッグ08,中分類_バッグ09,中分類_バッグ10,中分類_化粧品01,中分類_化粧品02,中分類_化粧品03,中分類_化粧品04,中分類_化粧品05,中分類_化粧品06,中分類_化粧品07,中分類_化粧品08,中分類_化粧品09,中分類_化粧品10,中分類_婦人服01,中分類_婦人服02,中分類_婦人服03,中分類_婦人服04,中分類_婦人服05,中分類_婦人服06,中分類_婦人服07,中分類_婦人服08,中分類_婦人服09,中分類_靴01,中分類_靴02,中分類_靴03,中分類_靴04,中分類_靴05,中分類_靴06,中分類_食品01,中分類_食品02,中分類_食品03,中分類_食品04,中分類_食品05,中分類_食品06,中分類_食品07,中分類_食品08,中分類_食品09,中分類_食品10,中分類_食品11,中分類_食品12
105376,2015-01-09,2015-12-21,810094,113,4,5,5,455.00,346,5976,3672,341494,77592,15820,56720,308820,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
105377,2015-01-29,2015-10-30,46854,10,1,1,1,111.00,274,11384,0,3360,13530,11760,1500,5320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105379,2015-01-14,2015-12-29,153612,35,5,4,4,544.00,349,0,4000,80640,24670,33066,11236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105382,2015-01-08,2015-12-31,252236,30,5,4,5,545.00,357,51825,33575,10100,11822,19264,0,125650,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105384,2015-02-11,2015-08-26,27150,9,1,1,1,111.00,196,0,0,0,0,14310,10350,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105385,2015-03-16,2015-12-24,27800,7,4,1,1,411.00,283,0,0,1828,0,7562,7250,11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105386,2015-03-06,2015-12-18,145569,10,3,1,4,314.00,287,0,0,21850,44040,11323,11700,56656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105389,2015-01-07,2015-12-30,100983,24,5,3,3,533.00,357,0,56916,8948,10240,15720,5463,3696,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
105390,2015-03-05,2015-12-02,31303,15,2,2,1,221.00,272,2520,3550,1395,9863,6295,7680,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105391,2015-01-07,2015-12-11,161329,33,3,4,4,344.00,338,5985,22661,8700,72587,8520,19470,23406,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105395,2015-01-02,2015-12-15,746067,181,3,5,5,355.00,347,0,74345,285320,183741,47532,58980,96149,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
105396,2015-01-21,2015-12-30,305476,73,5,5,5,555.00,343,8408,81760,32332,60140,51171,41079,30586,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105397,2015-04-27,2015-12-31,23084,7,5,1,1,511.00,248,0,0,0,10499,3880,8705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105400,2015-01-19,2015-11-26,94338,14,2,2,3,223.00,311,0,19400,0,37478,37460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105402,2015-01-06,2015-12-30,42865,20,5,3,1,531.00,358,3290,5280,0,3630,26326,1439,2900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105406,2015-01-27,2015-12-15,72981,19,3,3,2,332.00,322,0,29721,0,16680,2700,21330,2550,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105407,2015-01-14,2015-11-23,84633,26,2,3,3,233.00,313,0,2244,3985,42147,16531,17331,2395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105408,2015-01-30,2015-12-31,43672,13,5,2,1,521.00,335,0,13700,0,8040,14784,1240,5908,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105409,2015-02-18,2015-11-17,46158,10,2,1,1,211.00,272,0,2912,2697,0,1089,22880,16580,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
105411,2015-01-13,2015-12-04,82987,18,2,3,3,233.00,325,3762,56095,0,1430,21700,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105413,2015-01-01,2015-11-26,225325,17,2,2,4,224.00,329,0,2580,0,6800,24705,153440,37800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105414,2015-01-25,2015-12-02,164874,45,2,4,4,244.00,311,0,39515,19760,69281,8820,11520,15978,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105415,2015-01-22,2015-11-27,32697,13,2,2,1,221.00,309,0,0,1297,3040,19800,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105419,2015-01-07,2015-06-03,51375,9,1,1,2,112.00,147,5100,21100,0,5400,13025,6750,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105420,2015-01-27,2015-11-20,160422,24,2,3,4,234.00,297,3290,45302,6350,85610,16990,2880,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105422,2015-02-02,2015-12-14,107316,30,3,4,3,343.00,315,0,23370,5785,19166,18035,2050,38910,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105423,2015-01-03,2015-12-29,159735,31,5,4,4,544.00,360,1742,46560,21147,42589,19407,3450,24840,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105427,2015-01-05,2015-12-09,414429,95,3,5,5,355.00,338,23224,89311,42145,149416,19550,56083,34700,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
105429,2015-01-13,2015-11-24,77181,11,2,1,2,212.00,315,0,14030,0,15852,4500,8800,33999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105431,2015-01-09,2015-12-31,252625,25,5,3,5,535.00,356,0,37260,35620,46800,94330,26520,12095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105432,2015-01-07,2015-12-24,57480,7,4,1,2,412.00,351,0,0,0,40480,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105433,2015-02-13,2015-11-02,111274,17,1,2,3,123.00,262,0,17001,1454,60935,20784,0,11100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105435,2015-05-31,2015-11-01,11524,7,1,1,1,111.00,154,0,0,0,6198,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105436,2015-01-05,2015-12-16,230615,61,3,5,4,354.00,345,20296,19905,26268,22620,105304,27777,8445,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105439,2015-01-15,2015-11-02,54398,19,1,3,2,132.00,291,0,1800,14620,9070,12610,9355,6943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105440,2015-01-01,2015-12-30,165986,38,5,4,4,544.00,363,28288,57262,3278,0,43936,28560,4662,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105441,2015-03-06,2015-11-20,129296,35,2,4,3,243.00,259,25350,2737,10617,45484,12118,30610,2380,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105443,2015-01-06,2015-11-21,32414,10,2,1,1,211.00,319,5005,21277,0,6132,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105444,2015-01-06,2015-12-28,151934,74,4,5,4,454.00,356,7190,44587,16467,50430,1456,7970,23834,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
105447,2015-01-01,2015-12-21,215130,32,4,4,4,444.00,354,3060,1650,175655,12688,20477,1600,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105448,2015-01-23,2015-12-04,118320,14,2,2,3,223.00,315,3875,0,48055,0,64950,1440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105451,2015-01-20,2015-09-24,177814,16,1,2,4,124.00,247,0,57052,1840,58260,44150,16512,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105452,2015-01-27,2015-12-31,131600,6,5,1,3,513.00,338,0,0,0,0,131600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105453,2015-01-07,2015-12-14,157760,31,3,4,4,344.00,341,45040,1123,3800,65118,29409,4910,8360,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105456,2015-01-06,2015-12-04,241642,72,2,5,4,254.00,332,10838,27822,15705,20822,39774,32366,94315,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105458,2015-01-13,2015-12-07,38317,15,3,2,1,321.00,328,0,4240,0,6820,20565,0,6692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105460,2015-03-17,2015-12-29,58121,21,5,3,2,532.00,287,0,5065,0,6998,33655,9663,2740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105461,2015-01-07,2015-12-29,418184,97,5,5,5,555.00,356,13596,11678,33638,107321,154096,13391,84464,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105462,2015-01-09,2015-12-30,152571,21,5,3,4,534.00,355,118370,1230,5390,15701,11880,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105464,2015-01-04,2015-12-05,83724,22,2,3,3,233.00,335,5985,35030,5785,31000,4580,0,1344,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105465,2015-01-09,2015-09-22,43588,9,1,1,1,111.00,256,0,25230,0,4976,11402,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105468,2015-01-06,2015-12-17,472980,74,3,5,5,355.00,345,13308,33048,287980,11638,15500,2316,109190,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
105469,2015-01-31,2015-12-23,95706,12,4,2,3,423.00,326,0,40722,0,0,54984,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105471,2015-01-07,2015-12-16,71360,19,3,3,2,332.00,343,0,0,0,18590,52770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105472,2015-01-09,2015-12-28,148195,26,4,3,4,434.00,353,0,0,7945,39190,72440,18120,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105473,2015-01-16,2015-10-30,39960,6,1,1,1,111.00,287,0,39960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105474,2015-03-11,2015-12-30,42869,14,5,2,1,521.00,294,1890,14625,0,6860,1480,5600,12414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105476,2015-02-11,2015-12-28,109468,17,4,2,3,423.00,320,0,22655,35925,47498,3390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105477,2015-01-16,2015-12-09,173640,58,3,5,4,354.00,327,40993,16742,22402,39518,21942,21080,10963,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105479,2015-01-02,2015-12-14,235022,31,3,4,4,344.00,346,0,13872,0,52731,35339,133080,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105481,2015-01-07,2015-12-17,89017,15,3,2,3,323.00,344,0,1755,0,28096,0,33666,25500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105484,2015-03-17,2015-10-22,130488,26,1,3,3,133.00,219,4240,4470,5971,45764,35114,26498,8431,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105485,2015-01-29,2015-07-14,60117,13,1,2,2,122.00,166,0,0,1725,16732,8710,24040,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105487,2015-01-18,2015-12-28,342515,45,4,4,5,445.00,344,0,105706,19666,54723,2258,9474,150688,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
105488,2015-01-05,2015-12-14,29942,9,3,1,1,311.00,343,0,0,0,11382,15300,0,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105489,2015-02-23,2015-11-11,131518,11,2,1,3,213.00,261,0,0,35397,3705,66466,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105493,2015-01-01,2015-12-02,44687,17,2,2,1,221.00,335,8030,0,2200,2740,31717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105494,2015-01-18,2015-11-05,38100,7,1,1,1,111.00,291,0,0,38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105495,2015-02-09,2015-12-15,51774,9,3,1,2,312.00,309,6800,7594,0,3280,3840,15140,15120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105497,2015-03-05,2015-12-04,31926,12,2,2,1,221.00,274,0,0,3071,7405,7260,14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105498,2015-01-02,2015-12-26,698360,175,4,5,5,455.00,358,85051,29662,27216,84842,249626,69632,152331,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105505,2015-02-11,2015-12-27,37996,15,4,2,1,421.00,319,7367,8071,21378,1180,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105508,2015-01-03,2015-12-09,55545,24,3,3,2,332.00,340,20085,1702,1881,14660,13607,3610,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105514,2015-01-05,2015-12-29,886973,261,5,5,5,555.00,358,0,342557,172488,97494,102335,48865,123234,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105515,2015-01-11,2015-11-06,113086,13,1,2,3,123.00,299,0,20000,8250,70636,0,14200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
